timestamp,client_ip,query_domain,query_type,response_code,bytes_out
2026-06-10 13:34:19,192.168.1.12,us-east.api.openai.com,CNAME,NOERROR,2345
2026-06-10 13:35:32,192.168.1.20,us02web.zoom.us,A,NXDOMAIN,2383
2026-06-10 13:35:55,192.168.1.61,login.salesforce.com,A,NXDOMAIN,361
2026-06-10 13:36:07,192.168.1.50,ocsp.digicert.com,CNAME,NOERROR,764
2026-06-10 13:37:24,192.168.1.40,8.8.8.8.in-addr.arpa,AAAA,NXDOMAIN,2106
2026-06-10 13:38:46,192.168.1.50,www.google.com,A,NOERROR,286
2026-06-10 13:38:55,192.168.1.40,linkedin.com,A,NXDOMAIN,2087
2026-06-10 13:39:00,192.168.1.30,confluence.atlassian.com,A,NOERROR,2107
2026-06-10 13:39:07,192.168.1.50,www.linkedin.com,A,NOERROR,1866
2026-06-10 13:39:16,192.168.1.10,chat.openai.com,AAAA,NOERROR,4737
2026-06-10 13:39:58,192.168.1.11,perplexity.ai,A,NOERROR,816
2026-06-10 13:40:22,192.168.1.40,us02web.zoom.us,A,NOERROR,2567
2026-06-10 13:40:36,192.168.1.12,us-east.api.openai.com,A,NOERROR,1769
2026-06-10 13:41:20,192.168.1.11,cdn.jsdelivr.net,AAAA,NOERROR,2303
2026-06-10 13:42:20,192.168.1.20,midjourney.com,A,NOERROR,2752
2026-06-10 13:42:42,192.168.1.11,claude.ai,A,NOERROR,6936
2026-06-10 13:44:20,192.168.1.12,microsoft.com,A,NOERROR,1969
2026-06-10 13:44:29,192.168.1.20,amazon.com,A,NOERROR,1790
2026-06-10 13:44:56,192.168.1.60,cdn.jsdelivr.net,A,NOERROR,1943
2026-06-10 13:45:27,192.168.1.51,fonts.googleapis.com,A,NOERROR,507
2026-06-10 13:45:28,192.168.1.31,character.ai,CNAME,NOERROR,4708
2026-06-10 13:45:30,192.168.1.61,www.youtube.com,A,NXDOMAIN,1031
2026-06-10 13:45:41,192.168.1.12,api.openai.com,A,NOERROR,6177
2026-06-10 13:46:07,192.168.1.20,office365.com,A,NOERROR,2161
2026-06-10 13:46:11,192.168.1.51,confluence.atlassian.com,A,NXDOMAIN,1405
2026-06-10 13:46:52,192.168.1.31,cdn.jsdelivr.net,A,NXDOMAIN,127
2026-06-10 13:47:01,192.168.1.50,notion.so,A,NOERROR,2520
2026-06-10 13:47:09,192.168.1.51,office365.com,CNAME,NOERROR,2163
2026-06-10 13:47:26,192.168.1.51,grammarly.com,A,NOERROR,5434
2026-06-10 13:47:34,192.168.1.12,copilot.github.com,A,NOERROR,5166
2026-06-10 13:47:39,192.168.1.51,confluence.atlassian.com,CNAME,NOERROR,708
2026-06-10 13:47:56,192.168.1.40,downloads.slack-edge.com,A,NOERROR,904
2026-06-10 13:48:05,192.168.1.12,slack.com,A,NOERROR,231
2026-06-10 13:49:12,192.168.1.31,www.youtube.com,A,NOERROR,1909
2026-06-10 13:49:28,192.168.1.60,mail.google.com,AAAA,NXDOMAIN,1289
2026-06-10 13:49:32,192.168.1.20,raw.githubusercontent.com,AAAA,NOERROR,1962
2026-06-10 13:51:12,192.168.1.12,us-east.api.openai.com,A,NOERROR,3227
2026-06-10 13:52:58,192.168.1.60,www.linkedin.com,CNAME,NOERROR,779
2026-06-10 13:53:58,192.168.1.30,zoom.us,A,NOERROR,1234
2026-06-10 13:54:12,192.168.1.50,claude.ai,A,NOERROR,7191
2026-06-10 13:54:49,192.168.1.31,grammarly.com,CNAME,NOERROR,1757
2026-06-10 13:58:03,192.168.1.11,api.openai.com,CNAME,NOERROR,2387
2026-06-10 13:58:03,192.168.1.13,cloudflare.com,A,NOERROR,1457
2026-06-10 14:00:30,192.168.1.31,www.linkedin.com,A,NOERROR,1626
2026-06-10 14:01:16,192.168.1.11,cdn.jsdelivr.net,AAAA,NOERROR,992
2026-06-10 14:01:34,192.168.1.40,downloads.slack-edge.com,A,NXDOMAIN,841
2026-06-10 14:01:53,192.168.1.50,google.com,CNAME,NOERROR,2425
2026-06-10 14:01:54,192.168.1.10,raw.githubusercontent.com,A,NOERROR,357
2026-06-10 14:02:23,192.168.1.61,github.com,A,NOERROR,178
2026-06-10 14:02:24,192.168.1.20,slack.com,A,NXDOMAIN,2136
2026-06-10 14:03:40,192.168.1.10,ocsp.digicert.com,CNAME,NOERROR,562
2026-06-10 14:03:41,192.168.1.20,mail.google.com,A,NOERROR,312
2026-06-10 14:03:52,192.168.1.11,youtube.com,AAAA,NXDOMAIN,2179
2026-06-10 14:04:26,192.168.1.20,raw.githubusercontent.com,CNAME,NOERROR,2532
2026-06-10 14:04:34,192.168.1.30,s3.amazonaws.com,A,NOERROR,263
2026-06-10 14:05:00,192.168.1.11,api.openai.com,CNAME,NOERROR,769
2026-06-10 14:06:28,192.168.1.50,chat.openai.com,A,NOERROR,2161
2026-06-10 14:06:48,192.168.1.60,amazon.com,A,NOERROR,2798
2026-06-10 14:06:52,192.168.1.10,8.8.8.8.in-addr.arpa,A,NOERROR,1459
2026-06-10 14:07:26,192.168.1.40,google.com,CNAME,NOERROR,2615
2026-06-10 14:07:28,192.168.1.21,downloads.slack-edge.com,A,NOERROR,1485
2026-06-10 14:08:33,192.168.1.11,us02web.zoom.us,CNAME,NOERROR,2500
2026-06-10 14:10:42,192.168.1.40,8.8.8.8.in-addr.arpa,A,NOERROR,2337
2026-06-10 14:11:28,192.168.1.20,office365.com,A,NOERROR,2727
2026-06-10 14:12:20,192.168.1.31,youtube.com,A,NOERROR,2890
2026-06-10 14:13:04,192.168.1.31,character.ai,AAAA,NOERROR,4549
2026-06-10 14:13:16,192.168.1.11,copilot.github.com,A,NOERROR,1244
2026-06-10 14:14:43,192.168.1.50,perplexity.ai,A,NOERROR,3842
2026-06-10 14:14:45,192.168.1.11,claude.ai,AAAA,NOERROR,5504
2026-06-10 14:15:15,192.168.1.30,us02web.zoom.us,A,NOERROR,282
2026-06-10 14:15:18,192.168.1.11,www.youtube.com,CNAME,NOERROR,311
2026-06-10 14:15:26,192.168.1.50,zoom.us,A,NXDOMAIN,1225
2026-06-10 14:15:44,192.168.1.11,perplexity.ai,CNAME,NOERROR,2115
2026-06-10 14:15:58,192.168.1.20,linkedin.com,A,NOERROR,582
2026-06-10 14:16:10,192.168.1.12,cloudflare.com,A,NOERROR,220
2026-06-10 14:17:01,192.168.1.20,midjourney.com,AAAA,NOERROR,691
2026-06-10 14:17:31,192.168.1.10,zoom.us,AAAA,NOERROR,173
2026-06-10 14:17:52,192.168.1.21,chat.openai.com,AAAA,NOERROR,3898
2026-06-10 14:18:18,192.168.1.12,fonts.googleapis.com,CNAME,NOERROR,560
2026-06-10 14:18:24,192.168.1.50,chat.openai.com,A,NOERROR,4618
2026-06-10 14:19:56,192.168.1.51,claude.ai,CNAME,NOERROR,1824
2026-06-10 14:20:06,192.168.1.12,cloudflare.com,A,NXDOMAIN,481
2026-06-10 14:21:12,192.168.1.21,amazon.com,A,NOERROR,2011
2026-06-10 14:21:46,192.168.1.11,amazon.com,AAAA,NOERROR,2484
2026-06-10 14:23:26,192.168.1.21,linkedin.com,CNAME,NOERROR,2216
2026-06-10 14:23:54,192.168.1.11,fonts.googleapis.com,A,NXDOMAIN,365
2026-06-10 14:24:06,192.168.1.50,claude.ai,A,NOERROR,2266
2026-06-10 14:24:07,192.168.1.11,copilot.github.com,AAAA,NOERROR,4862
2026-06-10 14:25:08,192.168.1.11,fonts.googleapis.com,AAAA,NOERROR,1109
2026-06-10 14:25:20,192.168.1.11,www.youtube.com,A,NOERROR,2974
2026-06-10 14:25:49,192.168.1.40,jira.atlassian.com,A,NOERROR,2085
2026-06-10 14:26:53,192.168.1.40,downloads.slack-edge.com,A,NOERROR,717
2026-06-10 14:27:28,192.168.1.40,confluence.atlassian.com,AAAA,NOERROR,1809
2026-06-10 14:27:46,192.168.1.31,ocsp.digicert.com,A,NOERROR,428
2026-06-10 14:27:46,192.168.1.10,downloads.slack-edge.com,AAAA,NOERROR,1407
2026-06-10 14:28:10,192.168.1.50,www.google.com,AAAA,NOERROR,2881
2026-06-10 14:28:24,192.168.1.11,cloudflare.com,A,NOERROR,1383
2026-06-10 14:29:24,192.168.1.13,copilot.github.com,A,NOERROR,2198
2026-06-10 14:29:35,192.168.1.50,login.salesforce.com,A,NOERROR,1441
2026-06-10 14:29:47,192.168.1.30,www.linkedin.com,CNAME,NXDOMAIN,1273
2026-06-10 14:30:16,192.168.1.13,api.openai.com,AAAA,NOERROR,4034
2026-06-10 14:31:32,192.168.1.31,cloudflare.com,A,NOERROR,1795
2026-06-10 14:31:59,192.168.1.40,amazon.com,AAAA,NOERROR,2652
2026-06-10 14:32:34,192.168.1.21,slack.com,CNAME,NOERROR,1562
2026-06-10 14:33:08,192.168.1.40,fonts.googleapis.com,CNAME,NOERROR,877
2026-06-10 14:33:12,192.168.1.31,s3.amazonaws.com,A,NOERROR,891
2026-06-10 14:34:30,192.168.1.60,perplexity.ai,A,NOERROR,5692
2026-06-10 14:34:44,192.168.1.50,claude.ai,CNAME,NOERROR,5763
2026-06-10 14:35:40,192.168.1.30,raw.githubusercontent.com,A,NOERROR,1829
2026-06-10 14:35:48,192.168.1.20,raw.githubusercontent.com,A,NOERROR,1915
2026-06-10 14:36:26,192.168.1.13,us-east.api.openai.com,A,NOERROR,2536
2026-06-10 14:37:04,192.168.1.61,cdn.jsdelivr.net,AAAA,NOERROR,2697
2026-06-10 14:38:56,192.168.1.31,office365.com,AAAA,NOERROR,2671
2026-06-10 14:39:20,192.168.1.30,zoom.us,A,NOERROR,832
2026-06-10 14:40:02,192.168.1.51,fonts.googleapis.com,A,NOERROR,593
2026-06-10 14:40:56,192.168.1.21,fonts.googleapis.com,A,NOERROR,272
2026-06-10 14:40:58,192.168.1.11,perplexity.ai,A,NOERROR,4595
2026-06-10 14:42:16,192.168.1.20,api.runway.ml,CNAME,NOERROR,6062
2026-06-10 14:42:18,192.168.1.21,jira.atlassian.com,A,NOERROR,2046
2026-06-10 14:42:48,192.168.1.40,www.google.com,CNAME,NOERROR,1165
2026-06-10 14:42:54,192.168.1.51,downloads.slack-edge.com,CNAME,NOERROR,1858
2026-06-10 14:44:04,192.168.1.51,perplexity.ai,A,NOERROR,6677
2026-06-10 14:44:09,192.168.1.20,gemini.google.com,A,NOERROR,7182
2026-06-10 14:44:51,192.168.1.60,office365.com,CNAME,NOERROR,1041
2026-06-10 14:45:30,192.168.1.12,fonts.googleapis.com,A,NXDOMAIN,2400
2026-06-10 14:45:31,192.168.1.21,midjourney.com,CNAME,NOERROR,978
2026-06-10 14:46:01,192.168.1.20,mail.google.com,A,NXDOMAIN,1879
2026-06-10 14:46:17,192.168.1.21,confluence.atlassian.com,A,NOERROR,2500
2026-06-10 14:47:24,192.168.1.30,character.ai,A,NOERROR,921
2026-06-10 14:47:32,192.168.1.21,confluence.atlassian.com,CNAME,NOERROR,2485
2026-06-10 14:47:33,192.168.1.20,amazon.com,A,NXDOMAIN,637
2026-06-10 14:47:45,192.168.1.20,midjourney.com,A,NOERROR,6270
2026-06-10 14:47:47,192.168.1.40,youtube.com,CNAME,NOERROR,2326
2026-06-10 14:48:40,192.168.1.12,huggingface.co,CNAME,NOERROR,1084
2026-06-10 14:49:23,192.168.1.11,dropbox.com,AAAA,NXDOMAIN,2623
2026-06-10 14:50:27,192.168.1.21,www.google.com,A,NOERROR,2435
2026-06-10 14:51:13,192.168.1.50,google.com,A,NOERROR,1767
2026-06-10 14:51:22,192.168.1.51,zoom.us,CNAME,NOERROR,204
2026-06-10 14:51:28,192.168.1.30,character.ai,CNAME,NOERROR,7321
2026-06-10 14:51:37,192.168.1.20,claude.ai,A,NOERROR,7732
2026-06-10 14:52:40,192.168.1.30,salesforce.com,AAAA,NOERROR,329
2026-06-10 14:52:54,192.168.1.30,youtube.com,A,NOERROR,1741
2026-06-10 14:53:41,192.168.1.21,youtube.com,CNAME,NOERROR,227
2026-06-10 14:53:55,192.168.1.51,claude.ai,AAAA,NOERROR,6410
2026-06-10 14:55:12,192.168.1.50,claude.ai,AAAA,NOERROR,4016
2026-06-10 14:55:14,192.168.1.30,amazon.com,CNAME,NOERROR,1873
2026-06-10 14:55:58,192.168.1.11,perplexity.ai,A,NOERROR,571
2026-06-10 14:56:01,192.168.1.31,character.ai,A,NOERROR,5689
2026-06-10 14:56:04,192.168.1.12,copilot.github.com,A,NOERROR,5911
2026-06-10 14:56:12,192.168.1.31,character.ai,CNAME,NOERROR,5064
2026-06-10 14:57:17,192.168.1.40,google.com,CNAME,NOERROR,2041
2026-06-10 14:57:48,192.168.1.21,gemini.google.com,A,NOERROR,4046
2026-06-10 14:58:40,192.168.1.20,gemini.google.com,A,NOERROR,6300
2026-06-10 14:58:41,192.168.1.61,login.salesforce.com,AAAA,NOERROR,613
2026-06-10 14:58:42,192.168.1.21,midjourney.com,CNAME,NOERROR,7909
2026-06-10 14:58:46,192.168.1.21,confluence.atlassian.com,CNAME,NOERROR,1919
2026-06-10 14:58:48,192.168.1.20,salesforce.com,CNAME,NOERROR,2443
2026-06-10 14:58:48,192.168.1.10,raw.githubusercontent.com,A,NOERROR,2449
2026-06-10 14:59:01,192.168.1.13,us-east.api.openai.com,CNAME,NOERROR,643
2026-06-10 14:59:43,192.168.1.40,login.salesforce.com,A,NOERROR,768
2026-06-10 15:00:04,192.168.1.51,grammarly.com,CNAME,NOERROR,6692
2026-06-10 15:00:26,192.168.1.12,8.8.8.8.in-addr.arpa,CNAME,NOERROR,378
2026-06-10 15:00:43,192.168.1.51,ocsp.digicert.com,AAAA,NOERROR,759
2026-06-10 15:01:26,192.168.1.21,jira.atlassian.com,A,NOERROR,2890
2026-06-10 15:02:26,192.168.1.30,amazon.com,A,NOERROR,1750
2026-06-10 15:02:42,192.168.1.10,dropbox.com,CNAME,NXDOMAIN,604
2026-06-10 15:03:13,192.168.1.40,gemini.google.com,AAAA,NOERROR,2388
2026-06-10 15:03:29,192.168.1.60,microsoft.com,CNAME,NXDOMAIN,1566
2026-06-10 15:03:50,192.168.1.31,grammarly.com,A,NOERROR,1282
2026-06-10 15:03:58,192.168.1.31,amazon.com,A,NOERROR,2584
2026-06-10 15:04:08,192.168.1.11,claude.ai,A,NOERROR,7023
2026-06-10 15:04:12,192.168.1.60,www.youtube.com,A,NXDOMAIN,2820
2026-06-10 15:04:44,192.168.1.30,office365.com,A,NOERROR,853
2026-06-10 15:04:56,192.168.1.40,youtube.com,A,NOERROR,1094
2026-06-10 15:04:57,192.168.1.11,ocsp.digicert.com,A,NXDOMAIN,146
2026-06-10 15:05:13,192.168.1.50,dropbox.com,A,NOERROR,1909
2026-06-10 15:07:40,192.168.1.20,claude.ai,A,NOERROR,1997
2026-06-10 15:07:55,192.168.1.50,fonts.googleapis.com,A,NOERROR,944
2026-06-10 15:08:03,192.168.1.13,zoom.us,A,NOERROR,1410
2026-06-10 15:08:31,192.168.1.12,www.linkedin.com,A,NOERROR,2049
2026-06-10 15:08:54,192.168.1.51,claude.ai,AAAA,NOERROR,7950
2026-06-10 15:09:29,192.168.1.21,ocsp.digicert.com,A,NXDOMAIN,1857
2026-06-10 15:09:42,192.168.1.51,microsoft.com,CNAME,NXDOMAIN,1205
2026-06-10 15:09:48,192.168.1.10,huggingface.co,CNAME,NOERROR,720
2026-06-10 15:11:16,192.168.1.60,office365.com,A,NOERROR,1037
2026-06-10 15:11:57,192.168.1.20,midjourney.com,A,NOERROR,5118
2026-06-10 15:12:02,192.168.1.13,us-east.api.openai.com,A,NOERROR,1755
2026-06-10 15:12:13,192.168.1.31,www.youtube.com,A,NXDOMAIN,1522
2026-06-10 15:12:28,192.168.1.40,us02web.zoom.us,A,NOERROR,1365
2026-06-10 15:12:39,192.168.1.13,us-east.api.openai.com,A,NOERROR,229
2026-06-10 15:13:20,192.168.1.11,github.com,AAAA,NOERROR,2748
2026-06-10 15:13:27,192.168.1.60,grammarly.com,A,NOERROR,3942
2026-06-10 15:14:22,192.168.1.11,copilot.github.com,A,NOERROR,6787
2026-06-10 15:15:42,192.168.1.31,raw.githubusercontent.com,A,NOERROR,863
2026-06-10 15:16:01,192.168.1.12,us02web.zoom.us,A,NOERROR,1226
2026-06-10 15:17:49,192.168.1.12,google.com,A,NOERROR,1007
2026-06-10 15:17:57,192.168.1.13,api.openai.com,A,NOERROR,1996
2026-06-10 15:18:09,192.168.1.20,claude.ai,A,NOERROR,1688
2026-06-10 15:19:17,192.168.1.13,s3.amazonaws.com,A,NOERROR,1261
2026-06-10 15:19:33,192.168.1.12,copilot.github.com,A,NOERROR,3819
2026-06-10 15:20:10,192.168.1.11,google.com,A,NOERROR,1009
2026-06-10 15:20:19,192.168.1.60,zoom.us,AAAA,NOERROR,2406
2026-06-10 15:20:20,192.168.1.50,8.8.8.8.in-addr.arpa,A,NXDOMAIN,1303
2026-06-10 15:20:25,192.168.1.31,grammarly.com,A,NOERROR,4551
2026-06-10 15:22:00,192.168.1.30,google.com,CNAME,NXDOMAIN,908
2026-06-10 15:22:44,192.168.1.50,s3.amazonaws.com,AAAA,NOERROR,2933
2026-06-10 15:23:07,192.168.1.60,salesforce.com,A,NOERROR,1667
2026-06-10 15:24:46,192.168.1.20,login.salesforce.com,A,NOERROR,415
2026-06-10 15:25:04,192.168.1.20,dropbox.com,A,NOERROR,2849
2026-06-10 15:25:33,192.168.1.13,8.8.8.8.in-addr.arpa,CNAME,NOERROR,2537
2026-06-10 15:25:52,192.168.1.20,api.runway.ml,AAAA,NOERROR,1788
2026-06-10 15:26:17,192.168.1.10,copilot.github.com,AAAA,NOERROR,7782
2026-06-10 15:26:21,192.168.1.20,8.8.8.8.in-addr.arpa,A,NOERROR,2883
2026-06-10 15:27:10,192.168.1.61,dropbox.com,A,NOERROR,813
2026-06-10 15:27:16,192.168.1.30,cloudflare.com,A,NOERROR,1488
2026-06-10 15:27:25,192.168.1.13,8.8.8.8.in-addr.arpa,A,NOERROR,2578
2026-06-10 15:27:51,192.168.1.60,ocsp.digicert.com,A,NOERROR,1101
2026-06-10 15:28:08,192.168.1.31,youtube.com,AAAA,NXDOMAIN,750
2026-06-10 15:28:32,192.168.1.50,gemini.google.com,A,NOERROR,436
2026-06-10 15:28:35,192.168.1.12,www.linkedin.com,A,NOERROR,2604
2026-06-10 15:30:50,192.168.1.21,login.salesforce.com,CNAME,NXDOMAIN,657
2026-06-10 15:30:55,192.168.1.20,gemini.google.com,AAAA,NOERROR,7658
2026-06-10 15:31:06,192.168.1.31,character.ai,A,NOERROR,620
2026-06-10 15:31:06,192.168.1.10,8.8.8.8.in-addr.arpa,A,NOERROR,2907
2026-06-10 15:31:29,192.168.1.30,grammarly.com,AAAA,NOERROR,3188
2026-06-10 15:32:36,192.168.1.11,confluence.atlassian.com,A,NXDOMAIN,2102
2026-06-10 15:32:57,192.168.1.11,copilot.github.com,AAAA,NOERROR,4076
2026-06-10 15:33:00,192.168.1.21,ai.jasper.ai,A,NOERROR,10189
2026-06-10 15:33:56,192.168.1.13,dropbox.com,CNAME,NOERROR,2510
2026-06-10 15:34:51,192.168.1.21,amazon.com,A,NOERROR,2618
2026-06-10 15:35:56,192.168.1.61,ocsp.digicert.com,A,NXDOMAIN,2233
2026-06-10 15:36:07,192.168.1.10,google.com,CNAME,NOERROR,593
2026-06-10 15:36:10,192.168.1.11,cdn.jsdelivr.net,CNAME,NOERROR,2835
2026-06-10 15:37:03,192.168.1.50,jira.atlassian.com,A,NOERROR,2925
2026-06-10 15:37:26,192.168.1.13,www.linkedin.com,A,NOERROR,919
2026-06-10 15:37:48,192.168.1.61,jira.atlassian.com,A,NOERROR,978
2026-06-10 15:38:10,192.168.1.11,salesforce.com,AAAA,NOERROR,1999
2026-06-10 15:40:13,192.168.1.12,confluence.atlassian.com,A,NOERROR,811
2026-06-10 15:40:50,192.168.1.20,8.8.8.8.in-addr.arpa,A,NXDOMAIN,1603
2026-06-10 15:41:03,192.168.1.50,login.salesforce.com,A,NOERROR,2986
2026-06-10 15:41:04,192.168.1.13,office365.com,A,NOERROR,1288
2026-06-10 15:41:26,192.168.1.21,us02web.zoom.us,A,NOERROR,2450
2026-06-10 15:41:50,192.168.1.30,outlook.office365.com,A,NOERROR,612
2026-06-10 15:42:04,192.168.1.31,character.ai,A,NOERROR,7246
2026-06-10 15:42:04,192.168.1.31,confluence.atlassian.com,AAAA,NXDOMAIN,651
2026-06-10 15:42:13,192.168.1.21,www.linkedin.com,CNAME,NOERROR,2940
2026-06-10 15:42:23,192.168.1.20,claude.ai,A,NOERROR,4868
2026-06-10 15:42:55,192.168.1.11,cdn.jsdelivr.net,A,NOERROR,182
2026-06-10 15:44:08,192.168.1.31,salesforce.com,A,NOERROR,1265
2026-06-10 15:44:11,192.168.1.21,mail.google.com,A,NOERROR,571
2026-06-10 15:44:32,192.168.1.20,jira.atlassian.com,AAAA,NOERROR,869
2026-06-10 15:45:14,192.168.1.12,api.openai.com,A,NOERROR,3232
2026-06-10 15:45:23,192.168.1.11,jira.atlassian.com,A,NOERROR,1900
2026-06-10 15:45:32,192.168.1.50,jira.atlassian.com,A,NOERROR,469
2026-06-10 15:45:35,192.168.1.10,chat.openai.com,CNAME,NOERROR,7374
2026-06-10 15:45:55,192.168.1.30,character.ai,CNAME,NOERROR,2112
2026-06-10 15:45:58,192.168.1.10,fonts.googleapis.com,CNAME,NXDOMAIN,1652
2026-06-10 15:47:11,192.168.1.40,us02web.zoom.us,A,NOERROR,2421
2026-06-10 15:49:05,192.168.1.20,gemini.google.com,CNAME,NOERROR,1380
2026-06-10 15:50:06,192.168.1.50,outlook.office365.com,CNAME,NOERROR,2616
2026-06-10 15:50:14,192.168.1.40,jira.atlassian.com,A,NOERROR,1113
2026-06-10 15:50:25,192.168.1.10,cdn.jsdelivr.net,CNAME,NXDOMAIN,2506
2026-06-10 15:51:02,192.168.1.60,confluence.atlassian.com,A,NOERROR,783
2026-06-10 15:51:48,192.168.1.10,api.openai.com,A,NOERROR,845
2026-06-10 15:51:58,192.168.1.40,grammarly.com,CNAME,NOERROR,276
2026-06-10 15:52:09,192.168.1.20,claude.ai,A,NOERROR,1642
2026-06-10 15:52:46,192.168.1.12,copilot.github.com,A,NOERROR,6921
2026-06-10 15:53:13,192.168.1.50,ocsp.digicert.com,A,NOERROR,576
2026-06-10 15:53:49,192.168.1.51,www.youtube.com,A,NOERROR,2851
2026-06-10 15:54:12,192.168.1.60,github.com,A,NOERROR,2937
2026-06-10 15:55:02,192.168.1.51,cdn.jsdelivr.net,A,NOERROR,1721
2026-06-10 15:56:05,192.168.1.20,ocsp.digicert.com,A,NOERROR,745
2026-06-10 15:56:28,192.168.1.60,cdn.jsdelivr.net,A,NOERROR,428
2026-06-10 15:56:43,192.168.1.21,linkedin.com,A,NOERROR,2338
2026-06-10 15:56:45,192.168.1.30,writesonic.com,CNAME,NOERROR,14951
2026-06-10 15:57:30,192.168.1.12,copilot.github.com,A,NOERROR,5218
2026-06-10 15:58:10,192.168.1.40,grammarly.com,CNAME,NOERROR,4677
2026-06-10 15:59:00,192.168.1.11,cdn.jsdelivr.net,CNAME,NOERROR,1411
2026-06-10 16:00:31,192.168.1.61,www.youtube.com,A,NXDOMAIN,453
2026-06-10 16:01:56,192.168.1.31,character.ai,CNAME,NOERROR,3497
2026-06-10 16:02:23,192.168.1.31,www.linkedin.com,A,NOERROR,177
2026-06-10 16:02:29,192.168.1.40,google.com,CNAME,NOERROR,2054
2026-06-10 16:02:35,192.168.1.31,ocsp.digicert.com,A,NOERROR,2113
2026-06-10 16:03:16,192.168.1.31,character.ai,A,NOERROR,2096
2026-06-10 16:03:31,192.168.1.12,github.com,A,NOERROR,151
2026-06-10 16:03:57,192.168.1.10,ocsp.digicert.com,CNAME,NXDOMAIN,2476
2026-06-10 16:04:07,192.168.1.11,copilot.github.com,A,NOERROR,6889
2026-06-10 16:04:39,192.168.1.10,zoom.us,A,NXDOMAIN,967
2026-06-10 16:04:58,192.168.1.11,perplexity.ai,AAAA,NOERROR,7443
2026-06-10 16:05:12,192.168.1.40,us02web.zoom.us,AAAA,NOERROR,753
2026-06-10 16:06:36,192.168.1.13,us-east.api.openai.com,A,NOERROR,972
2026-06-10 16:06:36,192.168.1.50,gemini.google.com,A,NOERROR,5636
2026-06-10 16:08:01,192.168.1.20,midjourney.com,A,NOERROR,7013
2026-06-10 16:08:22,192.168.1.20,dropbox.com,AAAA,NXDOMAIN,1032
2026-06-10 16:09:30,192.168.1.20,ai.jasper.ai,A,NOERROR,7881
2026-06-10 16:09:35,192.168.1.31,dropbox.com,A,NOERROR,1415
2026-06-10 16:09:36,192.168.1.31,login.salesforce.com,A,NOERROR,2562
2026-06-10 16:10:11,192.168.1.12,huggingface.co,A,NOERROR,4404
2026-06-10 16:10:12,192.168.1.20,mail.google.com,A,NOERROR,2156
2026-06-10 16:11:26,192.168.1.30,google.com,A,NXDOMAIN,916
2026-06-10 16:12:18,192.168.1.12,amazon.com,CNAME,NXDOMAIN,1630
2026-06-10 16:12:30,192.168.1.40,salesforce.com,A,NOERROR,1982
2026-06-10 16:12:59,192.168.1.31,github.com,AAAA,NOERROR,2751
2026-06-10 16:13:37,192.168.1.13,ocsp.digicert.com,A,NOERROR,162
2026-06-10 16:13:43,192.168.1.61,ocsp.digicert.com,AAAA,NOERROR,766
2026-06-10 16:13:56,192.168.1.40,cdn.jsdelivr.net,A,NOERROR,2416
2026-06-10 16:15:00,192.168.1.21,raw.githubusercontent.com,A,NOERROR,2851
2026-06-10 16:15:46,192.168.1.12,us-east.api.openai.com,A,NOERROR,7592
2026-06-10 16:16:06,192.168.1.12,raw.githubusercontent.com,A,NXDOMAIN,684
2026-06-10 16:16:18,192.168.1.51,perplexity.ai,CNAME,NOERROR,7330
2026-06-10 16:16:40,192.168.1.20,midjourney.com,A,NOERROR,3068
2026-06-10 16:17:01,192.168.1.50,gemini.google.com,A,NOERROR,3941
2026-06-10 16:17:18,192.168.1.11,downloads.slack-edge.com,A,NOERROR,575
2026-06-10 16:17:47,192.168.1.30,grammarly.com,A,NOERROR,3324
2026-06-10 16:18:15,192.168.1.61,raw.githubusercontent.com,A,NOERROR,2891
2026-06-10 16:18:23,192.168.1.20,downloads.slack-edge.com,AAAA,NOERROR,2989
2026-06-10 16:18:51,192.168.1.13,raw.githubusercontent.com,A,NXDOMAIN,1322
2026-06-10 16:18:52,192.168.1.31,character.ai,CNAME,NOERROR,5029
2026-06-10 16:20:28,192.168.1.60,notion.so,A,NOERROR,3592
2026-06-10 16:21:43,192.168.1.10,downloads.slack-edge.com,CNAME,NOERROR,1412
2026-06-10 16:21:54,192.168.1.40,microsoft.com,A,NXDOMAIN,435
2026-06-10 16:22:34,192.168.1.21,dropbox.com,A,NOERROR,2698
2026-06-10 16:22:52,192.168.1.10,google.com,AAAA,NXDOMAIN,1784
2026-06-10 16:22:52,192.168.1.30,dropbox.com,AAAA,NOERROR,2398
2026-06-10 16:22:58,192.168.1.20,gemini.google.com,AAAA,NOERROR,760
2026-06-10 16:23:04,192.168.1.21,linkedin.com,A,NOERROR,1977
2026-06-10 16:23:09,192.168.1.11,login.salesforce.com,A,NOERROR,359
2026-06-10 16:23:41,192.168.1.10,chat.openai.com,A,NOERROR,7811
2026-06-10 16:23:42,192.168.1.60,dropbox.com,CNAME,NOERROR,1987
2026-06-10 16:23:47,192.168.1.12,mail.google.com,AAAA,NOERROR,1003
2026-06-10 16:24:07,192.168.1.21,s3.amazonaws.com,A,NXDOMAIN,1220
2026-06-10 16:24:29,192.168.1.60,perplexity.ai,A,NOERROR,468
2026-06-10 16:24:38,192.168.1.40,dropbox.com,A,NXDOMAIN,1691
2026-06-10 16:24:49,192.168.1.20,office365.com,A,NOERROR,1947
